yearID_x,teamID_x,lgID_x,playerID,POS,salary,yearID_y,teamID_y,lgID_y,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,OBP,SLG,Catcher,Infielder,PA
2016,LAN,NL,pederjo01,OF,520000,2015,LAN,NL,151,480,67,101,19,1,26,54,4,7,92,170,6,9,2,2,5,0.345,0.417,0,0,591
2016,NYA,AL,teixema01,1B,23125000,2015,NYA,AL,111,392,57,100,22,0,31,79,2,0,59,85,6,6,0,5,7,0.357,0.548,0,0,468
2016,BOS,AL,ramirha01,OF,22750000,2015,BOS,AL,105,401,59,100,12,1,19,53,6,3,21,71,2,4,0,4,11,0.291,0.426,0,0,432
2016,BAL,AL,paredji01,OF,520000,2015,BAL,AL,104,363,46,100,17,2,10,42,4,4,19,111,0,0,0,2,8,0.310,0.416,0,0,384
2016,OAK,AL,alonsyo01,3B,2650000,2015,SDN,NL,103,354,50,100,18,1,5,31,2,5,42,48,3,3,0,3,13,0.361,0.381,0,1,405
2016,LAA,AL,croncj01,1B,525000,2015,LAA,AL,113,378,37,99,17,1,16,51,3,1,17,82,1,5,0,3,9,0.300,0.439,0,0,404
2016,MIL,NL,gennesc01,2B,518100,2015,MIL,NL,114,375,42,99,18,4,6,29,1,3,12,68,5,4,0,0,11,0.294,0.381,0,1,396
2016,SEA,AL,smithse01,OF,6750000,2015,SEA,AL,136,395,54,98,31,5,12,42,0,0,47,99,4,4,1,5,15,0.330,0.443,0,0,456
2016,MIL,NL,lucrojo01,C,4100000,2015,MIL,NL,103,371,51,98,20,3,7,43,1,0,36,64,0,1,1,6,18,0.325,0.391,1,0,415
2016,OAK,AL,daviskh01,OF,524500,2015,MIL,NL,121,392,54,97,16,2,27,66,6,2,44,122,1,1,0,3,9,0.323,0.505,0,0,441
2016,HOU,AL,valbulu01,3B,6125000,2015,HOU,AL,132,434,62,97,18,0,25,56,1,0,50,106,1,6,0,3,13,0.310,0.438,0,1,494
2016,TOR,AL,tulowtr01,SS,20000000,2015,COL,NL,87,323,46,97,19,0,12,53,0,0,24,72,4,1,0,3,13,0.348,0.471,0,1,355
2016,KCA,AL,infanom01,2B,7750000,2015,KCA,AL,124,440,39,97,23,7,2,44,2,2,9,69,0,0,2,4,8,0.233,0.318,0,1,455
2016,KCA,AL,gordoal01,OF,12000000,2015,KCA,AL,104,354,40,96,18,0,13,48,2,5,49,92,7,14,0,5,2,0.377,0.432,0,0,429
2016,HOU,AL,gonzama01,SS,2000000,2015,HOU,AL,120,344,44,96,18,1,12,34,4,5,16,74,0,3,7,0,9,0.311,0.442,0,1,370
2016,CHN,NL,solerjo01,OF,3666666,2015,CHN,NL,101,366,39,96,18,1,10,47,3,1,32,121,5,3,0,3,9,0.324,0.399,0,0,409
2016,PIT,NL,mercejo03,SS,2075000,2015,PIT,NL,116,394,34,96,21,0,3,34,3,2,27,73,7,2,4,3,7,0.291,0.320,0,1,437
2016,ARI,NL,ahmedni01,SS,521600,2015,ARI,NL,134,421,49,95,17,6,9,34,4,5,29,81,1,1,5,3,4,0.272,0.359,0,1,460
2016,SFN,NL,blancgr01,OF,3900000,2015,SFN,NL,115,327,59,95,19,3,5,26,13,5,40,59,7,2,0,3,3,0.368,0.413,0,0,379
2016,TOR,AL,goinsry01,SS,520200,2015,TOR,AL,128,376,52,94,16,4,5,45,2,1,39,83,0,1,7,5,12,0.313,0.354,0,1,428
2016,SLN,NL,tejadru01,SS,1500000,2015,NYN,NL,116,360,36,94,23,0,3,28,2,1,38,70,5,5,2,2,6,0.337,0.350,0,1,412
2016,CIN,NL,hamilbi02,OF,570000,2015,CIN,NL,114,412,56,93,8,3,4,28,57,8,28,75,0,1,9,4,5,0.269,0.289,0,0,454
2016,ARI,NL,lambja01,3B,520300,2015,ARI,NL,107,350,38,92,15,5,6,34,3,2,36,97,3,1,0,3,5,0.331,0.386,0,1,393
2016,OAK,AL,sogarer01,SS,1500000,2015,OAK,AL,120,372,40,92,12,3,1,37,6,1,23,50,1,2,3,1,9,0.292,0.304,0,1,402
2016,MIA,NL,suzukic01,P,2000000,2015,MIA,NL,153,398,45,91,5,6,1,21,11,5,31,51,1,0,5,4,8,0.279,0.279,0,0,439
2016,SLN,NL,penabr01,C,2500000,2015,CIN,NL,108,333,17,91,17,0,0,18,2,0,29,34,1,2,2,1,10,0.332,0.324,1,0,368
2016,NYA,AL,hicksaa01,OF,574000,2015,MIN,AL,97,352,48,90,11,3,11,33,13,3,34,66,2,2,0,2,6,0.323,0.398,0,0,392
2016,COL,NL,paulsbe01,OF,512500,2015,COL,NL,116,325,42,90,19,4,11,49,1,2,23,92,0,2,1,3,5,0.325,0.462,0,0,354
2016,BAL,AL,hardyjj01,SS,12209424,2015,BAL,AL,114,411,45,90,14,0,8,37,0,0,20,88,0,0,2,4,11,0.252,0.311,0,1,437
2016,SLN,NL,grichra01,OF,520000,2015,SLN,NL,103,323,49,89,23,7,17,47,4,2,22,110,2,4,0,1,6,0.329,0.548,0,0,352
2016,WAS,NL,espinda01,SS,2875000,2015,WAS,NL,118,367,59,88,21,1,13,37,5,2,33,106,5,6,3,3,6,0.308,0.409,0,1,417
2016,COL,NL,reynoma01,OF,2600000,2015,SLN,NL,140,382,35,88,21,2,13,48,2,3,44,121,2,4,0,2,10,0.315,0.398,0,0,434
2016,BAL,AL,trumbma01,OF,9150000,2015,SEA,AL,96,334,39,88,13,0,13,41,0,0,26,93,1,0,0,1,8,0.316,0.419,0,0,362
2016,CLE,AL,davisra01,OF,5250000,2015,DET,AL,112,341,55,88,16,11,8,30,18,8,22,76,0,3,1,3,5,0.305,0.440,0,0,370
2016,TBA,AL,guyerbr01,OF,1185000,2015,TBA,AL,128,332,51,88,21,2,8,28,10,4,25,61,0,24,3,1,5,0.356,0.413,0,0,385
2016,WAS,NL,zimmery01,OF,14000000,2015,WAS,NL,95,346,43,86,25,1,16,73,1,0,33,79,0,1,0,10,13,0.308,0.465,0,0,390
2016,CHN,NL,montemi01,C,14000000,2015,CHN,NL,113,347,36,86,11,0,15,53,1,1,49,103,5,4,0,3,9,0.345,0.409,1,0,408
2016,CLE,AL,byrdma01,OF,1000000,2015,CIN,NL,96,359,46,85,13,3,19,42,2,1,23,101,1,3,0,3,6,0.286,0.448,0,0,389
2016,BAL,AL,schoojo01,2B,522500,2015,BAL,AL,86,305,34,85,17,0,15,39,2,0,9,79,0,4,1,2,9,0.305,0.482,0,1,321
2016,PHI,NL,francma02,3B,517500,2015,PHI,NL,80,304,45,85,22,1,14,50,1,0,26,52,2,4,0,1,8,0.343,0.497,0,1,337
2016,TBA,AL,souzast01,OF,516100,2015,TBA,AL,110,373,59,84,15,1,16,40,12,6,46,144,0,5,1,1,7,0.317,0.399,0,0,426
2016,ATL,NL,francje02,P,1000000,2015,PHI,NL,119,326,34,84,16,1,13,45,0,2,13,77,0,1,0,3,10,0.286,0.433,0,0,343
2016,CLE,AL,gomesya01,C,2583333,2015,CLE,AL,95,363,38,84,22,0,12,45,0,0,13,104,1,7,0,6,11,0.267,0.391,1,0,390
2016,WAS,NL,robincl01,P,534900,2015,WAS,NL,126,309,44,84,15,1,10,34,0,0,37,52,4,5,0,1,6,0.358,0.424,0,0,356
2016,LAN,NL,grandya01,C,2800000,2015,LAN,NL,115,355,43,83,12,0,16,47,0,1,65,92,1,2,1,3,16,0.352,0.403,1,0,427
2016,CLE,AL,chiselo01,OF,2725000,2015,CLE,AL,106,333,38,82,19,1,7,44,4,1,23,69,3,1,2,3,0,0.293,0.372,0,0,365
2016,WAS,NL,rendoan01,3B,2800000,2015,WAS,NL,80,311,43,82,16,0,5,25,1,2,36,70,0,4,0,4,8,0.344,0.363,0,1,355
2016,COL,NL,reyesjo01,SS,22000000,2015,TOR,AL,69,288,36,82,17,0,4,34,16,2,17,38,0,0,4,2,3,0.318,0.385,0,1,311
2016,SDN,NL,spangco01,OF,517700,2015,SDN,NL,108,303,38,82,17,5,4,21,9,4,28,75,1,2,8,3,4,0.326,0.399,0,0,345
2016,BOS,AL,youngch04,OF,6500000,2015,NYA,AL,140,318,53,80,20,1,14,42,3,1,30,73,2,3,3,2,6,0.317,0.453,0,0,358
2016,HOU,AL,marisja01,OF,519500,2015,HOU,AL,133,339,46,80,15,4,9,36,24,9,18,105,0,5,6,4,2,0.277,0.383,0,0,372
2016,ATL,NL,flowety01,C,2000000,2015,CHA,AL,112,331,21,79,12,0,9,39,0,1,21,104,0,6,2,1,8,0.294,0.356,1,0,361
2016,BOS,AL,swihabl01,C,518500,2015,BOS,AL,84,288,47,79,17,1,5,31,4,2,18,77,0,1,2,0,8,0.317,0.392,1,0,309
2016,MIL,NL,cartech02,1B,2500000,2015,HOU,AL,129,391,50,78,17,0,24,64,1,2,57,151,1,6,0,5,5,0.307,0.427,0,0,460
2016,WAS,NL,drewst01,SS,3000000,2015,NYA,AL,131,383,43,77,16,1,17,44,0,2,37,71,1,1,4,3,7,0.269,0.381,0,1,429
2016,MIN,AL,sanomi01,3B,547500,2015,MIN,AL,80,279,46,75,17,1,18,52,1,1,53,119,1,1,0,2,4,0.385,0.530,0,1,336
2016,BAL,AL,josepca01,C,523500,2015,BAL,AL,100,320,38,75,16,1,11,49,0,0,27,72,2,3,3,1,7,0.297,0.394,1,0,356
2016,HOU,AL,gomezca01,OF,9000000,2015,MIL,NL,74,286,42,75,20,1,8,43,7,6,23,70,0,5,0,0,4,0.328,0.423,0,0,314
2016,MIA,NL,stantmi03,OF,9000000,2015,MIA,NL,74,279,47,74,12,1,27,67,4,2,34,95,6,2,0,3,5,0.346,0.606,0,0,324
2016,SFN,NL,spande01,OF,5000000,2015,WAS,NL,61,246,38,74,17,0,5,22,11,0,25,26,0,1,1,2,5,0.364,0.431,0,0,275
2016,SLN,NL,mossbr01,OF,8250000,2015,CLE,AL,94,337,36,73,17,1,15,50,0,0,32,106,2,3,0,3,9,0.288,0.407,0,0,377
2016,HOU,AL,tuckepr01,OF,515000,2015,HOU,AL,98,300,35,73,19,0,13,33,0,2,20,68,0,3,0,0,3,0.297,0.437,0,0,323
2016,WAS,NL,werthja01,OF,21733615,2015,WAS,NL,88,331,51,73,16,1,12,42,0,1,38,84,0,3,0,6,8,0.302,0.384,0,0,378
2016,LAN,NL,puigya01,OF,7214285,2015,LAN,NL,79,282,30,72,12,3,11,38,3,3,26,66,1,2,0,1,1,0.322,0.436,0,0,312
2016,MIL,NL,hillaa01,3B,12000000,2015,ARI,NL,116,313,32,72,18,0,6,39,7,2,31,54,0,1,0,8,9,0.295,0.345,0,1,353
2016,HOU,AL,castrja01,C,5000000,2015,HOU,AL,104,337,38,71,19,0,11,31,0,0,33,115,1,2,0,3,5,0.283,0.365,1,0,376
2016,SLN,NL,piscost01,OF,512500,2015,SLN,NL,63,233,29,71,15,4,7,39,2,1,20,56,2,1,0,2,7,0.359,0.494,0,0,258
2016,ARI,NL,castiwe01,C,3700000,2015,ARI,NL,80,274,34,70,13,1,17,50,0,0,21,75,0,5,0,3,10,0.317,0.496,1,0,303
2016,BAL,AL,wietema01,C,15800000,2015,BAL,AL,75,258,24,69,14,1,8,25,0,0,21,67,0,0,0,3,4,0.319,0.422,1,0,282
2016,CLE,AL,ramirjo01,SS,518200,2015,CLE,AL,97,315,50,69,14,3,6,27,10,4,32,39,0,1,5,2,5,0.287,0.340,0,1,355
2016,BOS,AL,castiru01,OF,11400000,2015,BOS,AL,80,273,35,69,10,2,5,29,4,5,13,54,0,1,1,1,11,0.287,0.359,0,0,289
2016,CLE,AL,napolmi01,OF,7000000,2015,BOS,AL,98,329,37,68,18,1,13,40,3,1,45,99,2,3,0,1,10,0.307,0.386,0,0,380
2016,TBA,AL,dickeco01,OF,522900,2015,COL,NL,65,224,30,68,18,2,10,31,0,1,10,56,0,0,0,0,3,0.333,0.536,0,0,234
2016,PHI,NL,blancan01,SS,1450000,2015,PHI,NL,106,233,32,68,22,3,7,25,1,1,21,44,0,4,3,0,11,0.356,0.502,0,1,261
2016,TOR,AL,smoakju01,1B,3900000,2015,TOR,AL,132,296,44,67,16,1,18,59,0,0,29,86,0,2,0,1,10,0.299,0.470,0,0,328
2016,DET,AL,avilemi01,SS,2000000,2015,CLE,AL,98,290,37,67,10,0,5,17,3,1,20,38,0,1,5,1,18,0.278,0.317,0,1,317
2016,TOR,AL,travide01,2B,511200,2015,TOR,AL,62,217,38,66,18,0,8,35,3,1,18,43,0,2,0,1,4,0.361,0.498,0,1,238
2016,LAA,AL,perezca02,C,513000,2015,LAA,AL,86,260,20,65,13,0,4,21,2,0,19,49,0,0,2,2,7,0.297,0.346,1,0,283
2016,TBA,AL,pearcst01,OF,4750000,2015,BAL,AL,92,294,42,64,13,1,15,40,1,1,23,69,1,7,0,1,11,0.289,0.422,0,0,326
2016,NYN,NL,darnatr01,C,542604,2015,NYN,NL,67,239,31,64,14,1,12,41,0,0,23,49,0,4,0,2,7,0.340,0.485,1,0,268
2016,MIA,NL,dietrde01,OF,522500,2015,MIA,NL,90,250,38,64,14,3,10,24,0,2,23,65,2,13,0,3,4,0.346,0.456,0,0,291
2016,SLN,NL,hollima01,OF,17000000,2015,SLN,NL,73,229,24,64,16,1,4,35,2,1,39,49,5,6,0,3,9,0.394,0.410,0,0,282
2016,COL,NL,barnebr02,OF,1000000,2015,COL,NL,106,255,30,64,13,2,2,17,4,2,21,67,3,3,1,1,6,0.313,0.341,0,0,284
2016,PHI,NL,rufda01,OF,527000,2015,PHI,NL,106,268,30,63,12,0,12,39,1,0,21,69,0,5,0,3,7,0.300,0.414,0,0,297
2016,PHI,NL,ruppca01,C,518000,2015,PHI,NL,81,270,24,63,9,1,9,28,0,1,24,71,5,3,0,2,8,0.301,0.374,1,0,304
2016,CHN,NL,zobribe01,OF,10500000,2015,OAK,AL,67,235,39,63,20,2,6,33,1,1,33,26,2,0,0,3,5,0.354,0.447,0,0,273
2016,SEA,AL,martile01,OF,4150000,2015,TEX,AL,95,288,26,63,12,0,5,25,14,5,16,69,1,2,3,1,5,0.261,0.313,0,0,311
2016,LAN,NL,hernaen02,SS,520000,2015,LAN,NL,76,202,24,62,12,2,7,22,0,2,11,46,0,2,1,2,3,0.344,0.490,0,1,218
2016,SEA,AL,marteke01,SS,515400,2015,SEA,AL,57,219,25,62,14,3,2,17,8,4,24,43,0,0,2,2,1,0.348,0.402,0,1,247
2016,BOS,AL,shawtr01,OF,515000,2015,BOS,AL,65,226,31,61,10,0,13,36,0,1,18,57,1,2,0,2,1,0.327,0.487,0,0,249
2016,CIN,NL,barnhtu01,OF,517500,2015,CIN,NL,81,242,23,61,9,0,3,18,0,1,25,45,5,2,2,3,10,0.321,0.326,0,0,279
2016,KCA,AL,orlanpa01,OF,514250,2015,KCA,AL,86,241,31,60,14,6,7,27,3,3,5,53,0,2,2,1,0,0.267,0.444,0,0,251
2016,PHI,NL,ruizca01,C,8500000,2015,PHI,NL,86,284,23,60,13,1,2,22,1,1,28,43,2,4,3,1,13,0.288,0.285,1,0,322
2016,CHN,NL,schwaky01,OF,522000,2015,CHN,NL,69,232,52,57,6,1,16,43,3,3,36,77,1,4,0,1,4,0.355,0.487,0,0,274
2016,SFN,NL,pencehu01,OF,18700000,2015,SFN,NL,52,207,30,57,13,1,9,40,4,1,16,48,0,0,0,0,8,0.327,0.478,0,0,223
2016,SDN,NL,myerswi01,OF,523900,2015,SDN,NL,60,225,40,57,13,1,8,29,5,2,27,55,0,1,0,0,2,0.336,0.427,0,0,253
2016,OAK,AL,fuldsa01,OF,1925000,2015,OAK,AL,120,290,34,57,16,3,2,22,9,3,30,55,1,2,2,1,6,0.274,0.293,0,0,326
2016,OAK,AL,phegljo01,C,512500,2015,OAK,AL,73,225,27,56,16,1,9,34,0,0,14,51,0,3,0,1,5,0.300,0.449,1,0,243
2016,MIN,AL,santada01,SS,537500,2015,MIN,AL,91,261,30,56,10,5,0,21,8,4,6,68,1,3,7,0,7,0.235,0.291,0,1,278
2016,BOS,AL,bradlja02,OF,546500,2015,BOS,AL,74,221,43,55,17,4,10,43,3,0,27,69,0,3,1,3,5,0.333,0.498,0,0,255
2016,PIT,NL,rodrise01,SS,2500000,2015,PIT,NL,139,224,25,55,12,1,4,17,2,2,5,63,0,6,5,0,9,0.275,0.362,0,1,240
2016,TEX,AL,chiriro01,C,1550000,2015,TEX,AL,78,233,33,54,16,1,10,34,0,0,28,62,0,5,5,2,4,0.319,0.438,1,0,273
2016,BAL,AL,flahery01,SS,1500000,2015,BAL,AL,91,267,34,54,8,3,9,31,0,0,26,81,2,4,2,2,8,0.279,0.356,0,1,303
2016,LAN,NL,utleych01,3B,7000000,2015,PHI,NL,73,249,23,54,12,1,5,30,3,0,22,35,4,4,0,7,6,0.284,0.333,0,1,286
2016,SFN,NL,tomlike01,SS,512500,2015,SFN,NL,54,178,23,54,6,3,2,20,5,4,14,40,0,1,0,0,3,0.358,0.404,0,1,193
2016,ATL,NL,garciad01,OF,508750,2015,ATL,NL,58,191,20,53,12,0,10,26,0,0,5,35,0,0,0,2,9,0.293,0.497,0,0,198
2016,LAN,NL,vanslsc01,OF,1225000,2015,LAN,NL,96,222,19,53,14,0,6,30,3,1,23,62,2,4,1,3,5,0.316,0.383,0,0,255
2016,PIT,NL,jasojo01,OF,4000000,2015,TBA,AL,70,185,23,53,17,0,5,22,1,2,28,39,1,1,0,2,5,0.380,0.459,0,0,217
2016,SDN,NL,uptonbj01,OF,15450000,2015,SDN,NL,87,205,23,53,12,4,5,17,9,3,21,62,2,0,2,0,1,0.325,0.429,0,0,230
2016,MIN,AL,nunezed02,SS,1475000,2015,MIN,AL,72,188,23,53,14,1,4,20,8,4,12,29,0,1,2,1,1,0.324,0.431,0,1,204
2016,CHA,AL,saladty01,SS,513000,2015,CHA,AL,68,236,33,53,6,4,4,20,8,2,12,51,0,2,3,1,9,0.264,0.335,0,1,254
2016,OAK,AL,valenda01,3B,3150000,2015,OAK,AL,47,183,33,52,10,1,11,37,0,1,20,40,3,1,0,1,9,0.356,0.530,0,1,208
2016,COL,NL,raburry01,P,1500000,2015,CLE,AL,82,173,22,52,16,1,8,29,0,0,23,44,3,4,0,1,5,0.393,0.543,0,0,204
2016,LAN,NL,guerral01,OF,7500000,2015,LAN,NL,106,219,25,51,9,1,11,36,1,0,7,57,0,2,0,2,7,0.261,0.434,0,0,230
2016,SEA,AL,iannech01,C,4250000,2015,LAA,AL,92,272,28,51,10,0,10,34,0,1,41,83,1,1,0,3,11,0.293,0.335,1,0,318
2016,OAK,AL,lowrije01,SS,7500000,2015,HOU,AL,69,230,35,51,14,0,9,30,1,0,28,43,5,3,0,2,3,0.312,0.400,0,1,268
2016,DET,AL,collity01,OF,510500,2015,DET,AL,60,192,18,51,11,3,4,25,2,1,13,43,0,1,1,0,2,0.314,0.417,0,0,207
2016,NYN,NL,plaweke01,C,511360,2015,NYN,NL,73,233,18,51,9,0,3,21,0,0,17,60,4,4,1,3,4,0.279,0.296,1,0,262
2016,SEA,AL,gutiefr01,OF,1500000,2015,SEA,AL,59,171,27,50,11,0,15,35,0,0,14,54,1,3,0,1,5,0.354,0.620,0,0,190
2016,CIN,NL,cozarza01,SS,2925000,2015,CIN,NL,53,194,28,50,10,1,9,28,3,3,14,29,1,2,1,3,4,0.308,0.459,0,1,215
2016,ATL,NL,johnske05,SS,2000000,2015,ATL,NL,62,182,20,50,5,0,9,34,1,1,13,43,1,0,0,1,4,0.321,0.451,0,1,197
2016,KCA,AL,dysonja01,OF,1725000,2015,KCA,AL,90,200,31,50,8,6,2,18,26,3,14,37,0,4,6,1,3,0.302,0.380,0,0,225
2016,CIN,NL,dejesiv02,SS,517000,2015,CIN,NL,76,201,15,49,10,2,4,28,0,2,19,55,0,1,0,1,3,0.311,0.373,0,1,222
2016,LAN,NL,crawfca02,OF,20750000,2015,LAN,NL,69,181,19,48,9,2,4,16,10,2,10,41,1,0,0,0,3,0.304,0.403,0,0,192
2016,MIL,NL,maldoma01,C,1125000,2015,MIL,NL,79,229,19,48,7,0,4,22,0,1,23,65,3,1,1,2,6,0.281,0.293,1,0,259
2016,NYN,NL,confomi01,OF,517246,2015,NYN,NL,56,174,30,47,14,0,9,26,0,1,17,39,0,1,0,2,4,0.335,0.506,0,0,194
2016,NYN,NL,deazaal01,OF,5750000,2015,BOS,AL,60,161,23,47,9,5,4,25,3,1,12,36,1,2,2,1,2,0.343,0.484,0,0,179
2016,TOR,AL,carreez01,OF,521800,2015,TOR,AL,91,172,27,47,8,0,3,26,2,1,11,45,0,2,5,2,1,0.313,0.372,0,0,192
2016,DET,AL,rominan01,SS,900000,2015,DET,AL,109,184,25,47,5,0,2,15,10,5,11,46,1,3,4,1,4,0.300,0.315,0,1,204
2016,TBA,AL,congeha01,OF,1500000,2015,HOU,AL,73,201,25,46,11,0,11,33,0,1,23,63,0,2,1,2,6,0.310,0.448,0,0,229
2016,PIT,NL,stewach01,C,1350000,2015,PIT,NL,58,159,9,46,8,0,0,15,0,0,6,29,0,2,3,2,3,0.314,0.340,1,0,172
2016,TBA,AL,beckhti01,SS,514500,2015,TBA,AL,82,203,24,45,7,4,9,37,3,1,13,69,0,3,0,4,3,0.274,0.429,0,1,223
2016,ATL,NL,beckhgo01,SS,1250000,2015,CHA,AL,100,211,24,44,8,0,6,20,0,1,19,43,1,2,1,4,6,0.274,0.332,0,1,238
2016,NYN,NL,wrighda03,3B,19364801,2015,NYN,NL,38,152,24,44,7,0,5,17,2,1,22,36,0,0,0,0,4,0.379,0.434,0,1,174
2016,SDN,NL,jayjo02,OF,6225000,2015,SLN,NL,79,210,25,44,5,1,1,10,0,2,19,36,5,11,3,2,7,0.302,0.257,0,0,250
2016,TEX,AL,hamiljo03,OF,24000000,2015,TEX,AL,50,170,22,43,8,0,8,25,0,0,10,52,0,0,0,2,1,0.291,0.441,0,0,182
2016,DET,AL,saltaja01,C,507500,2015,ARI,NL,70,171,23,43,14,0,8,23,0,0,19,57,0,2,1,1,3,0.330,0.474,1,0,194
2016,LAN,NL,ellisaj01,C,4500000,2015,LAN,NL,63,181,24,43,9,0,7,21,0,0,32,38,1,1,3,0,4,0.350,0.403,1,0,218
2016,CLE,AL,uribeju01,3B,4000000,2015,ATL,NL,46,151,17,43,6,0,7,17,1,0,15,37,2,1,0,0,5,0.353,0.464,0,1,169
2016,PIT,NL,joycema01,OF,1000000,2015,LAA,AL,93,247,17,43,12,1,5,21,0,3,30,67,1,4,1,2,5,0.271,0.291,0,0,285
2016,MIN,AL,murphjr01,C,528700,2015,NYA,AL,67,155,21,43,9,1,3,14,0,0,12,43,0,1,1,3,4,0.326,0.406,1,0,172
2016,BOS,AL,hanigry01,C,3700000,2015,BOS,AL,54,174,28,43,8,0,2,16,0,0,20,39,0,4,1,1,6,0.335,0.328,1,0,200
2016,CLE,AL,perezro02,C,515800,2015,CLE,AL,70,184,30,42,9,1,7,21,0,0,33,64,1,2,5,2,9,0.341,0.402,1,0,227
2016,BAL,AL,reimono01,OF,1300000,2015,BAL,AL,61,170,24,42,5,1,6,20,0,0,23,47,2,2,0,0,2,0.344,0.394,0,0,197
2016,SLN,NL,adamsma01,1B,1650000,2015,SLN,NL,60,175,14,42,9,0,5,24,1,0,10,41,1,0,0,1,1,0.280,0.377,0,0,187
2016,CHA,AL,navardi01,C,4000000,2015,TOR,AL,54,171,17,42,7,0,5,20,0,0,17,29,1,0,0,4,0,0.307,0.374,1,0,193
2016,NYA,AL,birdgr01,1B,525300,2015,NYA,AL,46,157,26,41,9,0,11,31,0,0,19,53,0,1,0,1,1,0.343,0.529,0,0,178
2016,LAA,AL,sotoge01,C,2800000,2015,CHA,AL,78,187,20,41,8,0,9,21,0,1,21,63,0,1,1,0,2,0.300,0.406,1,0,210
2016,SLN,NL,phamth01,OF,510000,2015,SLN,NL,52,153,28,41,7,5,5,18,2,0,19,41,1,0,0,1,1,0.347,0.477,0,0,174
2016,NYA,AL,ackledu01,OF,3200000,2015,SEA,AL,85,186,22,40,8,1,6,19,2,2,14,38,0,1,3,3,3,0.266,0.366,0,0,207
2016,MIA,NL,rojasmi02,SS,511000,2015,MIA,NL,60,142,13,40,7,1,1,17,0,1,11,16,1,0,2,2,4,0.325,0.366,0,1,158
2016,PHI,NL,bourjpe01,OF,2000000,2015,SLN,NL,117,195,32,39,8,3,4,13,5,8,19,59,4,6,4,1,2,0.284,0.333,0,0,229
2016,COL,NL,descada01,SS,2100000,2015,COL,NL,101,185,22,38,3,2,5,22,1,2,20,45,6,0,4,0,3,0.278,0.324,0,1,215
2016,CHA,AL,shuckja01,OF,521000,2015,CHA,AL,79,143,15,38,8,2,0,15,7,5,16,16,0,1,3,2,2,0.333,0.350,0,0,165
2016,MIA,NL,johnsch05,3B,8007500,2015,ATL,NL,56,153,12,36,7,0,2,11,2,1,7,49,0,1,0,1,3,0.272,0.320,0,1,162
2016,CHA,AL,avilaal01,C,2500000,2015,DET,AL,67,178,21,34,5,0,4,13,0,1,40,66,0,0,1,0,4,0.338,0.287,1,0,219
2016,PIT,NL,morsemi01,1B,8000000,2015,MIA,NL,53,160,8,34,4,0,4,12,0,0,12,55,0,2,0,0,6,0.276,0.313,0,0,174
2016,NYN,NL,campber01,OF,513308,2015,NYN,NL,71,173,28,34,8,0,3,19,5,3,26,37,1,4,1,2,11,0.311,0.295,0,0,207
2016,PHI,NL,altheaa01,OF,515500,2015,PHI,NL,39,137,25,33,11,4,5,22,6,2,16,41,0,5,1,2,3,0.335,0.489,0,0,161
2016,LAA,AL,pennicl01,SS,1500000,2015,ARI,NL,72,135,15,32,3,0,1,10,3,0,16,29,2,0,4,2,4,0.306,0.281,0,1,159
2016,SDN,NL,bethach01,C,511200,2015,ATL,NL,48,155,16,31,8,0,2,12,1,1,5,33,1,0,0,0,7,0.225,0.290,1,0,161
2016,CHN,NL,rossda01,P,2500000,2015,CHN,NL,72,159,6,28,9,0,1,9,1,0,20,61,7,0,2,1,1,0.264,0.252,0,0,189
2016,WAS,NL,lobatjo01,C,1387500,2015,WAS,NL,44,136,11,27,4,0,3,20,0,0,15,40,1,1,1,2,5,0.277,0.294,1,0,156
