playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
herreel01,2015,1,MIL,NL,83,256,29,62,18,0,7,33,3,1,18,72,1,0,1,2,4
barnebr02,2015,1,COL,NL,106,255,30,64,13,2,2,17,4,2,21,67,3,3,1,1,6
middlwi01,2015,1,SDN,NL,83,255,23,54,7,2,9,29,2,1,11,60,0,0,0,4,4
dietrde01,2015,1,MIA,NL,90,250,38,64,14,3,10,24,0,2,23,65,2,13,0,3,4
maxweju01,2015,1,SFN,NL,100,249,26,52,8,2,7,26,2,1,20,76,1,3,1,1,4
utleych01,2015,1,PHI,NL,73,249,23,54,12,1,5,30,3,0,22,35,4,4,0,7,6
joycema01,2015,1,LAA,AL,93,247,17,43,12,1,5,21,0,3,30,67,1,4,1,2,5
spande01,2015,1,WAS,NL,61,246,38,74,17,0,5,22,11,0,25,26,0,1,1,2,5
schumsk01,2015,1,CIN,NL,131,244,23,59,20,0,1,21,2,2,23,51,2,0,0,1,7
barnhtu01,2015,1,CIN,NL,81,242,23,61,9,0,3,18,0,1,25,45,5,2,2,3,10
orlanpa01,2015,1,KCA,AL,86,241,31,60,14,6,7,27,3,3,5,53,0,2,2,1,0
darnatr01,2015,1,NYN,NL,67,239,31,64,14,1,12,41,0,0,23,49,0,4,0,2,7
saladty01,2015,1,CHA,AL,68,236,33,53,6,4,4,20,8,2,12,51,0,2,3,1,9
zobribe01,2015,1,OAK,AL,67,235,39,63,20,2,6,33,1,1,33,26,2,0,0,3,5
blancan01,2015,1,PHI,NL,106,233,32,68,22,3,7,25,1,1,21,44,0,4,3,0,11
chiriro01,2015,1,TEX,AL,78,233,33,54,16,1,10,34,0,0,28,62,0,5,5,2,4
piscost01,2015,1,SLN,NL,63,233,29,71,15,4,7,39,2,1,20,56,2,1,0,2,7
plaweke01,2015,1,NYN,NL,73,233,18,51,9,0,3,21,0,0,17,60,4,4,1,3,4
dejesda01,2015,1,TBA,AL,82,232,24,60,8,2,5,26,3,2,19,39,1,4,0,2,4
schwaky01,2015,1,CHN,NL,69,232,52,57,6,1,16,43,3,3,36,77,1,4,0,1,4
zobribe01,2015,2,KCA,AL,59,232,37,66,16,1,7,23,2,3,29,30,1,1,0,2,3
rosarwi01,2015,1,COL,NL,87,231,22,62,14,1,6,29,2,1,8,56,2,1,1,1,8
cespeyo01,2015,2,NYN,NL,57,230,39,66,14,4,17,44,4,1,14,54,3,4,0,1,5
lowrije01,2015,1,HOU,AL,69,230,35,51,14,0,9,30,1,0,28,43,5,3,0,2,3
perezhe01,2015,2,MIL,NL,90,230,13,62,15,2,1,21,4,1,4,48,1,0,3,1,4
hollima01,2015,1,SLN,NL,73,229,24,64,16,1,4,35,2,1,39,49,5,6,0,3,9
maldoma01,2015,1,MIL,NL,79,229,19,48,7,0,4,22,0,1,23,65,3,1,1,2,6
reverbe01,2015,2,TOR,AL,56,226,35,72,9,1,1,19,7,2,13,28,0,1,3,3,1
shawtr01,2015,1,BOS,AL,65,226,31,61,10,0,13,36,0,1,18,57,1,2,0,2,1
myerswi01,2015,1,SDN,NL,60,225,40,57,13,1,8,29,5,2,27,55,0,1,0,0,2
phegljo01,2015,1,OAK,AL,73,225,27,56,16,1,9,34,0,0,14,51,0,3,0,1,5
dickeco01,2015,1,COL,NL,65,224,30,68,18,2,10,31,0,1,10,56,0,0,0,0,3
parrage01,2015,2,BAL,AL,55,224,30,53,12,0,5,20,5,1,8,35,1,2,3,1,1
rodrise01,2015,1,PIT,NL,139,224,25,55,12,1,4,17,2,2,5,63,0,6,5,0,9
vanslsc01,2015,1,LAN,NL,96,222,19,53,14,0,6,30,3,1,23,62,2,4,1,3,5
bradlja02,2015,1,BOS,AL,74,221,43,55,17,4,10,43,3,0,27,69,0,3,1,3,5
guerral01,2015,1,LAN,NL,106,219,25,51,9,1,11,36,1,0,7,57,0,2,0,2,7
marteke01,2015,1,SEA,AL,57,219,25,62,14,3,2,17,8,4,24,43,0,0,2,2,1
travide01,2015,1,TOR,AL,62,217,38,66,18,0,8,35,3,1,18,43,0,2,0,1,4
davisik02,2015,1,OAK,AL,74,214,19,49,17,0,3,20,0,0,23,44,0,0,0,2,5
denorch01,2015,1,CHN,NL,103,212,18,57,11,1,3,18,0,1,15,56,1,1,2,1,7
beckhgo01,2015,1,CHA,AL,100,211,24,44,8,0,6,20,0,1,19,43,1,2,1,4,6
snidetr01,2015,1,BAL,AL,69,211,23,50,9,2,3,20,1,0,23,56,1,2,0,0,3
jayjo02,2015,1,SLN,NL,79,210,25,44,5,1,1,10,0,2,19,36,5,11,3,2,7
barmecl01,2015,1,SDN,NL,98,207,24,48,14,1,3,16,0,1,10,55,2,4,3,0,0
pencehu01,2015,1,SFN,NL,52,207,30,57,13,1,9,40,4,1,16,48,0,0,0,0,8
murphda07,2015,1,CLE,AL,84,206,22,61,12,1,5,27,0,1,16,29,1,1,1,4,4
uptonbj01,2015,1,SDN,NL,87,205,23,53,12,4,5,17,9,3,21,62,2,0,2,0,1
beckhti01,2015,1,TBA,AL,82,203,24,45,7,4,9,37,3,1,13,69,0,3,0,4,3
hernaen02,2015,1,LAN,NL,76,202,24,62,12,2,7,22,0,2,11,46,0,2,1,2,3
congeha01,2015,1,HOU,AL,73,201,25,46,11,0,11,33,0,1,23,63,0,2,1,2,6
dejesiv02,2015,1,CIN,NL,76,201,15,49,10,2,4,28,0,2,19,55,0,1,0,1,3
petersh01,2015,1,MIL,NL,93,201,22,52,7,3,2,16,0,1,20,55,1,0,3,1,3
dysonja01,2015,1,KCA,AL,90,200,31,50,8,6,2,18,26,3,14,37,0,4,6,1,3
bourgja01,2015,1,CIN,NL,68,196,28,47,5,2,3,14,3,1,14,33,0,1,1,0,2
ramirar01,2015,2,PIT,NL,56,196,18,48,13,1,6,33,0,0,15,26,0,1,0,2,11
bourjpe01,2015,1,SLN,NL,117,195,32,39,8,3,4,13,5,8,19,59,4,6,4,1,2
gomesjo01,2015,1,ATL,NL,83,195,27,43,7,0,7,22,1,1,28,67,1,3,0,2,5
cozarza01,2015,1,CIN,NL,53,194,28,50,10,1,9,28,3,3,14,29,1,2,1,3,4
reyesjo01,2015,2,COL,NL,47,193,21,50,8,2,3,19,8,4,9,24,0,0,5,1,3
collity01,2015,1,DET,AL,60,192,18,51,11,3,4,25,2,1,13,43,0,1,1,0,2
garciad01,2015,1,ATL,NL,58,191,20,53,12,0,10,26,0,0,5,35,0,0,0,2,9
browndo01,2015,1,PHI,NL,63,189,19,43,6,1,5,25,3,1,14,36,0,1,0,0,2
nunezed02,2015,1,MIN,AL,72,188,23,53,14,1,4,20,8,4,12,29,0,1,2,1,1
moorety01,2015,1,WAS,NL,97,187,14,38,12,0,6,27,0,0,11,45,2,1,0,1,2
sotoge01,2015,1,CHA,AL,78,187,20,41,8,0,9,21,0,1,21,63,0,1,1,0,2
ackledu01,2015,1,SEA,AL,85,186,22,40,8,1,6,19,2,2,14,38,0,1,3,3,3
descada01,2015,1,COL,NL,101,185,22,38,3,2,5,22,1,2,20,45,6,0,4,0,3
jasojo01,2015,1,TBA,AL,70,185,23,53,17,0,5,22,1,2,28,39,1,1,0,2,5
perezro02,2015,1,CLE,AL,70,184,30,42,9,1,7,21,0,0,33,64,1,2,5,2,9
rominan01,2015,1,DET,AL,109,184,25,47,5,0,2,15,10,5,11,46,1,3,4,1,4
valenda01,2015,2,OAK,AL,47,183,33,52,10,1,11,37,0,1,20,40,3,1,0,1,9
johnske05,2015,1,ATL,NL,62,182,20,50,5,0,9,34,1,1,13,43,1,0,0,1,4
crawfca02,2015,1,LAN,NL,69,181,19,48,9,2,4,16,10,2,10,41,1,0,0,0,3
ellisaj01,2015,1,LAN,NL,63,181,24,43,9,0,7,21,0,0,32,38,1,1,3,0,4
robinsh01,2015,1,MIN,AL,83,180,28,45,7,3,0,16,6,1,12,29,0,1,3,1,4
almonab01,2015,2,CLE,AL,51,178,30,47,9,5,5,20,6,0,16,33,0,0,0,2,4
avilaal01,2015,1,DET,AL,67,178,21,34,5,0,4,13,0,1,40,66,0,0,1,0,4
tomlike01,2015,1,SFN,NL,54,178,23,54,6,3,2,20,5,4,14,40,0,1,0,0,3
adamsma01,2015,1,SLN,NL,60,175,14,42,9,0,5,24,1,0,10,41,1,0,0,1,1
sizemgr01,2015,2,TBA,AL,58,175,20,45,12,0,6,27,3,3,14,37,0,2,0,1,1
vargake01,2015,1,MIN,AL,58,175,18,42,4,0,5,17,0,0,9,54,0,0,0,0,7
confomi01,2015,1,NYN,NL,56,174,30,47,14,0,9,26,0,1,17,39,0,1,0,2,4
hanigry01,2015,1,BOS,AL,54,174,28,43,8,0,2,16,0,0,20,39,0,4,1,1,6
trumbma01,2015,1,ARI,NL,46,174,23,45,10,3,9,23,0,0,10,39,0,0,0,0,4
youngde03,2015,1,BAL,AL,52,174,20,47,6,0,2,16,0,0,4,29,0,1,0,1,8
campber01,2015,1,NYN,NL,71,173,28,34,8,0,3,19,5,3,26,37,1,4,1,2,11
gillaco01,2015,1,CHA,AL,58,173,10,41,11,1,3,15,0,1,9,34,1,1,0,2,2
raburry01,2015,1,CLE,AL,82,173,22,52,16,1,8,29,0,0,23,44,3,4,0,1,5
carreez01,2015,1,TOR,AL,91,172,27,47,8,0,3,26,2,1,11,45,0,2,5,2,1
gutiefr01,2015,1,SEA,AL,59,171,27,50,11,0,15,35,0,0,14,54,1,3,0,1,5
navardi01,2015,1,TOR,AL,54,171,17,42,7,0,5,20,0,0,17,29,1,0,0,4,0
saltaja01,2015,2,ARI,NL,70,171,23,43,14,0,8,23,0,0,19,57,0,2,1,1,3
hamiljo03,2015,1,TEX,AL,50,170,22,43,8,0,8,25,0,0,10,52,0,0,0,2,1
reimono01,2015,1,BAL,AL,61,170,24,42,5,1,6,20,0,0,23,47,2,2,0,0,2
morneju01,2015,1,COL,NL,49,168,19,52,10,3,3,15,0,0,13,25,2,1,0,0,2
tulowtr01,2015,2,TOR,AL,41,163,31,39,8,0,5,17,1,0,14,42,1,5,0,1,4
valenda01,2015,1,TOR,AL,58,162,26,48,13,0,7,29,2,1,9,40,0,0,1,1,4
deazaal01,2015,2,BOS,AL,60,161,23,47,9,5,4,25,3,1,12,36,1,2,2,1,2
morsemi01,2015,1,MIA,NL,53,160,8,34,4,0,4,12,0,0,12,55,0,2,0,0,6
rossda01,2015,1,CHN,NL,72,159,6,28,9,0,1,9,1,0,20,61,7,0,2,1,1
stewach01,2015,1,PIT,NL,58,159,9,46,8,0,0,15,0,0,6,29,0,2,3,2,3
birdgr01,2015,1,NYA,AL,46,157,26,41,9,0,11,31,0,0,19,53,0,1,0,1,1
bethach01,2015,1,ATL,NL,48,155,16,31,8,0,2,12,1,1,5,33,1,0,0,0,7
murphda07,2015,2,LAA,AL,48,155,16,41,6,0,5,23,0,1,4,20,0,0,0,1,2
murphjr01,2015,1,NYA,AL,67,155,21,43,9,1,3,14,0,0,12,43,0,1,1,3,4
feathta01,2015,1,LAA,AL,101,154,23,25,5,1,2,9,4,2,7,46,0,3,4,1,3
johnsch05,2015,1,ATL,NL,56,153,12,36,7,0,2,11,2,1,7,49,0,1,0,1,3
phamth01,2015,1,SLN,NL,52,153,28,41,7,5,5,18,2,0,19,41,1,0,0,1,1
rogerja02,2015,1,MIL,NL,86,152,22,45,6,2,4,16,0,0,15,34,0,2,0,0,2
wrighda03,2015,1,NYN,NL,38,152,24,44,7,0,5,17,2,1,22,36,0,0,0,0,4
uribeju01,2015,2,ATL,NL,46,151,17,43,6,0,7,17,1,0,15,37,2,1,0,0,5
gomezca01,2015,2,HOU,AL,41,149,19,36,9,0,4,13,10,3,8,31,1,2,3,1,1
byrdma01,2015,2,SFN,NL,39,147,12,40,12,2,4,31,0,0,6,44,1,1,0,2,4
gilleco01,2015,1,MIA,NL,67,145,17,42,10,2,2,16,4,1,10,27,0,0,1,1,5
jonesga02,2015,1,NYA,AL,57,144,12,31,4,1,5,17,0,0,8,37,0,0,0,0,1
shuckja01,2015,1,CHA,AL,79,143,15,38,8,2,0,15,7,5,16,16,0,1,3,2,2
ciriape01,2015,1,ATL,NL,84,142,14,37,8,1,1,15,4,2,2,38,0,2,2,3,1
cruzto03,2015,1,SLN,NL,69,142,6,29,7,1,2,11,0,0,6,32,0,0,2,1,6
rojasmi02,2015,1,MIA,NL,60,142,13,40,7,1,1,17,0,1,11,16,1,0,2,2,4
elmorja01,2015,1,TBA,AL,51,141,10,29,5,0,2,16,1,1,12,25,1,0,2,3,6
altheaa01,2015,1,PHI,NL,39,137,25,33,11,4,5,22,6,2,16,41,0,5,1,2,3
hedgeau01,2015,1,SDN,NL,56,137,13,23,2,0,3,11,0,0,8,38,1,1,3,3,1
bournmi01,2015,2,ATL,NL,46,136,10,30,3,1,0,11,4,2,17,31,0,0,1,2,3
lobatjo01,2015,1,WAS,NL,44,136,11,27,4,0,3,20,0,0,15,40,1,1,1,2,5
pennicl01,2015,1,ARI,NL,72,135,15,32,3,0,1,10,3,0,16,29,2,0,4,2,4
loughda01,2015,1,BAL,AL,84,134,14,27,1,1,4,12,2,4,5,36,0,2,3,0,0
susacan01,2015,1,SFN,NL,52,133,14,29,7,2,3,14,0,0,14,43,0,1,0,0,2
mossbr01,2015,2,SLN,NL,51,132,11,33,7,1,4,8,0,1,17,42,2,2,0,0,3
