yearID_x,teamID_x,lgID_x,playerID,POS,salary,yearID_y,Birth year,Age,teamID_y,lgID_y,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,OBP,SLG,Catcher,Infielder,PA,Age_Dummy
2015,SEA,AL,tayloch03,SS,512400,2014,1990,24,SEA,AL,47,136,16,39,8,0,0,9,5,2,11,39,0,2,1,1,3,0.344,0.346,0,1,151,1
2015,WAS,NL,dendema01,OF,512972,2014,1987,27,NYN,NL,53,152,23,38,11,0,0,7,7,4,21,34,0,1,0,0,1,0.345,0.322,0,0,174,1
2015,COL,NL,hundlni01,C,3100000,2014,1983,31,BAL,AL,50,159,17,37,4,0,5,19,1,0,10,50,0,0,2,3,2,0.270,0.352,1,0,174,0
2015,TEX,AL,fieldpr01,1B,24000000,2014,1984,30,TEX,AL,42,150,19,37,8,0,3,16,0,0,25,24,11,2,0,1,5,0.360,0.360,0,0,189,0
2015,OAK,AL,valenda01,3B,1675000,2014,1984,30,TOR,AL,50,154,12,37,11,1,2,19,1,1,7,35,0,1,0,3,4,0.273,0.364,0,1,165,0
2015,MIN,AL,schafjo02,OF,1550000,2014,1986,28,MIN,AL,41,130,17,37,5,1,1,13,15,5,12,28,0,0,5,0,0,0.333,0.362,0,0,147,0
2015,SEA,AL,bloomwi01,SS,3000000,2014,1977,37,SEA,AL,47,133,15,37,6,0,1,14,1,1,4,32,1,0,1,1,1,0.295,0.346,0,1,140,0
2015,CHN,NL,oltmi01,3B,520000,2014,1988,26,CHN,NL,89,225,23,36,8,0,12,33,0,1,25,100,0,3,0,5,3,0.248,0.356,0,1,258,1
2015,NYN,NL,reckean01,C,517880,2014,1983,31,NYN,NL,58,174,18,35,9,0,7,27,1,1,10,64,0,1,2,2,2,0.243,0.374,1,0,189,0
2015,MIA,NL,mathije01,C,1500000,2014,1983,31,MIA,NL,64,175,12,35,7,0,2,12,0,0,15,64,2,0,5,0,2,0.256,0.274,1,0,197,0
2015,TOR,AL,goinsry01,SS,512800,2014,1988,26,TOR,AL,67,181,14,34,6,3,1,15,0,1,5,42,0,0,6,1,4,0.202,0.271,0,1,193,1
2015,TOR,AL,tholejo01,C,1750000,2014,1986,28,TOR,AL,57,133,11,33,4,0,0,7,0,3,14,25,0,0,3,0,4,0.313,0.278,1,0,150,0
2015,LAA,AL,buterdr01,P,987500,2014,1983,31,LAN,NL,61,170,16,32,6,1,3,14,0,0,17,41,1,2,1,2,1,0.266,0.288,0,0,193,0
2015,SFN,NL,sanchhe01,C,800000,2014,1989,25,SFN,NL,66,163,8,32,8,0,3,28,0,1,8,55,1,2,0,4,2,0.237,0.301,1,0,178,1
2015,ARI,NL,lairdge01,C,1000000,2014,1979,35,ATL,NL,53,152,12,31,8,0,0,10,0,0,14,33,2,1,0,0,6,0.275,0.257,1,0,169,0
2015,CHN,NL,rossda01,C,2500000,2014,1977,37,BOS,AL,50,152,16,28,7,0,7,15,0,1,16,58,1,0,2,1,1,0.257,0.368,1,0,172,0
2015,SLN,NL,cruzto03,C,775000,2014,1986,28,SLN,NL,50,135,11,27,5,0,1,17,0,3,13,28,1,0,2,0,6,0.267,0.259,1,0,151,0
2015,NYA,AL,drewst01,SS,5000000,2014,1983,31,NYA,AL,46,140,7,21,8,0,3,15,0,0,13,36,1,0,0,2,0,0.219,0.271,0,1,156,0
2015,WAS,NL,ugglada01,2B,507500,2014,1980,34,ATL,NL,48,130,13,21,3,0,2,10,0,0,10,40,0,4,0,1,3,0.241,0.231,0,1,145,0
